Date,Julianday,Time,NO2,O3,PM10,CO,Temp,Hum,WS
19990111,11,24,20,43,10,0.2,-6.94999,91.300003,4.21
19990112,12,1,13,52,7,0.1,-6.04999,90.699997,4.46
19990112,12,2,23,43,7,0.2,-5.15,90,4.71
19990112,12,3,27,43,9,0.2,-5.94999,90,4.18
19990112,12,4,61,20,13,0.9,-6.75001,90,3.66
19990112,12,5,69,19,15,1.4,-7.44999,90,3.14
19990112,12,6,71,21,15,1.3,-7.15,90.300003,3.41
19990112,12,7,65,27,12,0.8,-6.75001,90.699997,3.68
19990112,12,8,52,34,12,0.7,-6.35001,91,3.95
19990112,12,9,43,41,10,0.5,-6.25001,91,4.57
19990112,12,10,43,36,13,0.5,-6.15,91,5.19
19990112,12,11,60,13,45,0.6,-6.04999,91,5.82
19990112,12,12,56,17,24,0.5,-6.04999,89.300003,6.3
19990112,12,13,42,25,21,0.8,-6.04999,87.699997,6.79
19990112,12,14,42,26,19,0.7,-6.04999,86,7.27
19990112,12,15,38,25,17,0.7,-6.75001,85,7.65
19990112,12,16,40,13,32,0.8,-7.44999,84,8.02
19990112,12,17,44,10,26,0.6,-8.15,83,8.4
19990112,12,18,43,11,20,0.6,-8.65,82.699997,7.95
19990112,12,19,41,12,17,0.9,-9.15,82.300003,7.5
19990112,12,20,35,13,14,0.5,-9.65,82,7.05
19990112,12,21,31,14,16,0.3,-9.65,83.300003,7.17
19990112,12,22,25,20,13,0.2,-9.54999,84.699997,7.28
19990112,12,23,21,25,13,0.2,-9.44999,86,7.39
19990112,12,24,18,26,14,0.2,-9.85001,85.699997,7.56
19990113,13,1,20.5,29,12,0.2,-10.15,85.300003,7.72
19990113,13,2,23,28,11,0.3,-10.45,85,7.88
19990113,13,3,21,28,9,0.4,-10.75,84.699997,8.13
19990113,13,4,34,19,12,0.7,-11.05,84.300003,8.38
19990113,13,5,46,11,15,1.2,-11.35,84,8.63
19990113,13,6,46,11,15,1.1,-11.45,84.300003,8.34
19990113,13,7,52,11,17,1,-11.55,84.699997,8.05
19990113,13,8,47,12,16,1,-11.55,85,7.77
19990113,13,9,46,14,12,1,-11.55,84.699997,7.64
19990113,13,10,45,13,15,1.1,-11.55,84.300003,7.52
19990113,13,11,47,14,16,1.1,-11.45,84,7.39
19990113,13,12,52,12,16,1.2,-11.35,84,7.15
19990113,13,13,53,10,16,1.6,-11.15,84,6.9
19990113,13,14,53,9,18,1.5,-10.95,84,6.65
19990113,13,15,52,9,22,1.5,-11.05,84.300003,6.23
19990113,13,16,49,7,19,1.3,-11.05,84.699997,5.8
19990113,13,17,42,8,17,1,-11.05,85,5.38
19990113,13,18,41,9,17,1,-11.05,85,4.96
19990113,13,19,38,9,19,1.1,-10.95,85,4.55
19990113,13,20,40,6,20,0.9,-10.85,85,4.13
19990113,13,21,37,7,21,0.7,-10.85,85.699997,3.88
19990113,13,22,34,6,20,0.5,-10.85,86.300003,3.63
19990113,13,23,33,7,20,0.5,-10.75,87,3.38
19990113,13,24,31,7,20,0.5,-10.75,87.300003,3.38
19990114,14,1,30,9,20,0.5,-10.75,87.699997,3.38
19990114,14,2,31,6,20,0.4,-10.75,88,3.38
19990114,14,3,35,4,22,0.4,-10.75,88,3.26
19990114,14,4,43,4,26,0.9,-10.75,88,3.14
19990114,14,5,49,5,31,1.8,-10.65,88,3.01
19990114,14,6,52,6,34,2.1,-10.55,87.699997,2.84
19990114,14,7,54,5,36,1.6,-10.45,87.300003,2.67
19990114,14,8,45,4,33,1,-10.35,87,2.5
19990114,14,9,46,5,38,1.3,-10.25,87,2.62
19990114,14,10,46,6,33,1.4,-10.05,87,2.73
19990114,14,11,48,5,35,1.4,-9.85001,87,2.84
19990114,14,12,64,6,41,1.7,-9.35001,87.300003,2.84
19990114,14,13,56,5,30,2.2,-8.85001,87.699997,2.84
19990114,14,14,58,5,27,2.3,-8.25001,88,2.84
19990114,14,15,61,6,32,2.7,-7.44999,88.300003,2.32
19990114,14,16,41,16,19,1.3,-6.65,88.699997,1.8
19990114,14,17,25,46,9,0.6,-5.75001,89,1.29
19990114,14,18,18,55,9,0.4,-5.25001,89.699997,2.72
19990114,14,19,26,41,12,0.5,-4.75001,90.300003,4.15
19990114,14,20,32,31,17,0.4,-4.15,91,5.58
19990114,14,21,21,42,18,0.4,-3.54999,90.699997,5.84
19990114,14,22,15,46,16,0.3,-2.85001,90.300003,6.1
19990114,14,23,20,39,16,0.3,-2.15,90,6.35
19990114,14,24,18,41,19,0.3,-2.35001,88,6.2
19990115,15,1,16,40,22,0.3,-2.44999,86,6.05
19990115,15,2,14,40,19,0.3,-2.54999,84,5.9
19990115,15,3,26,28,24,0.4,-2.65,85,5.78
19990115,15,4,41,15,28,1.1,-2.75001,86,5.65
19990115,15,5,57,9,34,1.7,-2.75001,87,5.53
19990115,15,6,60,7,35,2,-2.75001,87.699997,5.68
19990115,15,7,58,6,35,1.5,-2.65,88.300003,5.83
19990115,15,8,51,7,34,1.2,-2.54999,89,5.98
19990115,15,9,53,7,35,1.4,-2.44999,89.300003,5.98
19990115,15,10,53,6,37,1.7,-2.35001,89.699997,5.98
19990115,15,11,55,5,38,1.6,-2.25001,90,5.98
19990115,15,12,50,9,28,1.2,-2.04999,91,5.56
19990115,15,13,50,14,21,1.1,-1.75001,92,5.13
19990115,15,14,52,17,17,1,-1.44999,93,4.71
19990115,15,15,55,13,19,0.8,-0.65,92,4.86
19990115,15,16,50,16,15,0.7,0.149988,91,5.01
19990115,15,17,49,17,17,0.6,1.05001,90,5.16
19990115,15,18,31,34,17,0.4,1.05001,90,5.43
19990115,15,19,25,43,18,0.4,1.14999,90,5.71
19990115,15,20,25,45,17,0.4,1.24999,90,5.98
19990115,15,21,20,49,17,0.3,1.14999,90.699997,6.01
19990115,15,22,14,55,16,0.2,1.05001,91.300003,6.03
19990115,15,23,13,54,16,0.2,0.950006,92,6.06
19990115,15,24,18,48,16,0.2,0.85,91.699997,5.63
19990116,16,1,13,49,17,0.2,0.85,91.300003,5.21
19990116,16,2,14,45,18,0.3,0.85,91,4.78
19990116,16,3,13,43,19,0.3,0.749994,91.300003,4.78
19990116,16,4,15,41,18,0.4,0.649988,91.699997,4.78
19990116,16,5,19,40,19,0.4,0.649988,92,4.78
19990116,16,6,32,21,20,0.5,0.649988,92.300003,4.39
19990116,16,7,40,16,18,0.6,0.749994,92.699997,3.99
19990116,16,8,35,20,17,0.7,0.85,93,3.59
19990116,16,9,40,20,18,0.9,0.85,92,3.99
19990116,16,10,39,18,17,1.1,0.85,91,4.39
19990116,16,11,42,15,18,1.2,0.85,90,4.78
19990116,16,12,42,14,17,1.3,0.85,88.699997,5.33
19990116,16,13,46,12,17,1.4,0.85,87.300003,5.88
19990116,16,14,42,16,15,1.1,0.85,86,6.43
19990116,16,15,40,19,13,0.9,0.85,88.300003,6.83
19990116,16,16,40,24,13,0.8,0.950006,90.699997,7.23
19990116,16,17,39,24,12,0.6,1.05001,93,7.63
19990116,16,18,32,32,13,0.5,1.05001,93.699997,7.88
19990116,16,19,29,33,16,0.5,1.14999,94.300003,8.12
19990116,16,20,27,36,15,0.5,1.24999,95,8.37
19990116,16,21,21,40,11,0.4,1.14999,94.300003,8.25
19990116,16,22,11,40,9,0.4,1.14999,93.699997,8.12
19990116,16,23,10,29,10,0.4,1.14999,93,8
19990116,16,24,9,37,11,0.4,1.24999,93,8.27
19990117,17,1,7,43,13,0.3,1.35,93,8.55
19990117,17,2,7,48,14,0.3,1.55001,93,8.82
19990117,17,3,7,56,14,0.3,1.95001,93.300003,8.17
19990117,17,4,8,59,12,0.3,2.35,93.699997,7.51
19990117,17,5,16,61,11,0.4,2.74999,94,6.86
19990117,17,6,16,65,12,0.4,2.45001,94.699997,6.31
19990117,17,7,16,58,14,0.4,2.14999,95.300003,5.75
19990117,17,8,16,55,13,0.3,1.95001,96,5.2
19990117,17,9,18,53,9,0.4,1.95001,95.699997,5.46
19990117,17,10,22,52,12,0.5,2.05001,95.300003,5.71
19990117,17,11,33,44,15,0.7,2.14999,95,5.97
19990117,17,12,26,53,12,0.5,2.05001,93.699997,5.29
19990117,17,13,29,50,11,0.6,1.95001,92.300003,4.61
19990117,17,14,30,50,11,0.5,1.95001,91,3.93
19990117,17,15,35,42,13,0.7,1.95001,90.300003,4.06
19990117,17,16,33,45,13,0.7,1.95001,89.699997,4.19
19990117,17,17,25,54,10,0.4,1.95001,89,4.32
19990117,17,18,26,47,11,0.5,1.64999,92,4.62
19990117,17,19,19,40,12,0.4,1.35,95,4.93
19990117,17,20,18,31,15,0.5,1.14999,98,5.24
19990117,17,21,14,30,16,0.4,1.35,98.300003,4.56
19990117,17,22,11,28,17,0.4,1.55001,98.699997,3.89
19990117,17,23,8,25,16,0.4,1.74999,99,3.22
19990117,17,24,7,25,14,0.4,1.64999,99,3.64
19990118,18,1,8,27,14,0.4,1.64999,99,4.07
19990118,18,2,9,31,15,0.4,1.64999,99,4.49
19990118,18,3,15,33,16,0.4,1.64999,99,4.73
19990118,18,4,20,32,12,0.5,1.64999,99,4.97
19990118,18,5,31,31,11,0.7,1.64999,99,5.2
19990118,18,6,38,34,13,0.8,1.85,99,5.92
19990118,18,7,38,39,12,0.6,2.05001,99,6.64
19990118,18,8,33,50,11,0.6,2.24999,99,7.36
19990118,18,9,36,47,11,0.5,2.35,96,7.1
19990118,18,10,38,41,12,0.6,2.45001,93,6.85
19990118,18,11,32,47,11,0.5,2.64999,90,6.59
19990118,18,12,37,45,13,0.5,2.64999,88.300003,6.42
19990118,18,13,36,46,14,0.7,2.74999,86.699997,6.26
19990118,18,14,36,45,14,0.7,2.85,85,6.09
19990118,18,15,31,47,13,0.6,2.74999,84.699997,6.38
19990118,18,16,25,52,13,0.4,2.74999,84.300003,6.68
19990118,18,17,20,54,14,0.4,2.74999,84,6.98
19990118,18,18,17,55,14,0.4,2.55001,85.300003,7.1
19990118,18,19,16,55,14,0.3,2.35,86.699997,7.23
19990118,18,20,14,55,14,0.3,2.14999,88,7.36
19990118,18,21,11,55,14,0.3,2.24999,89,7.06
19990118,18,22,6,57,13,0.2,2.35,90,6.77
19990118,18,23,7,57,13,0.2,2.45001,91,6.47
19990118,18,24,5,57,13,0.2,2.45001,90.699997,6.18
19990119,19,1,5,59,12,0.2,2.55001,90.300003,5.88
19990119,19,2,9,57,14,0.3,2.64999,90,5.59
19990119,19,3,14,54,16,0.3,2.35,89.699997,5.88
19990119,19,4,25,46,17,0.5,2.05001,89.300003,6.18
19990119,19,5,33,38,19,0.6,1.74999,89,6.47
19990119,19,6,34,40,20,0.6,1.74999,87.300003,6.18
19990119,19,7,26,45,17,0.4,1.85,85.699997,5.88
19990119,19,8,21,53,13,0.4,1.95001,84,5.59
19990119,19,9,23,56,13,0.4,1.95001,84.699997,5.92
19990119,19,10,21,61,11,0.3,2.05001,85.300003,6.26
19990119,19,11,26,61,11,0.4,2.14999,86,6.59
19990119,19,12,30,60,10,0.4,1.95001,86,7.27
19990119,19,13,34,53,13,0.6,1.74999,86,7.95
19990119,19,14,32,53,10,0.5,1.55001,86,8.63
19990119,19,15,29,52,12,0.5,1.45001,86.300003,8.5
19990119,19,16,28,50,14,0.5,1.45001,86.699997,8.37
19990119,19,17,19,53,13,0.4,1.45001,87,8.25
19990119,19,18,21,45,16,0.4,1.45001,87.300003,8.39
19990119,19,19,15,48,18,0.4,1.55001,87.699997,8.53
19990119,19,20,11,47,20,0.4,1.64999,88,8.67
19990119,19,21,9,46,22,0.3,1.85,89,8.82
19990119,19,22,7,46,24,0.3,2.05001,90,8.98
19990119,19,23,7,47,23,0.3,2.35,91,9.13
19990119,19,24,6,47,26,0.3,2.45001,90,9.39
19990120,20,1,6,45,31,0.3,2.55001,89,9.64
19990120,20,2,7,41,35,0.4,2.74999,88,9.9
19990120,20,3,9,39,38,0.4,2.74999,88.699997,10.07
19990120,20,4,16,35,35,0.5,2.85,89.300003,10.24
19990120,20,5,21,29,38,0.6,2.95001,90,10.4
19990120,20,6,25,27,41,0.6,2.95001,91.300003,10.7
19990120,20,7,24,26,31,0.5,2.95001,92.699997,10.99
19990120,20,8,22,25,24,0.5,3.05001,94,11.29
19990120,20,9,20,25,18,0.5,3.14999,94,10.7
19990120,20,10,25,24,22,0.5,3.35,94,10.11
19990120,20,11,24,24,19,0.5,3.55001,94,9.52
19990120,20,12,26,23,19,0.6,3.64999,94.300003,8.97
19990120,20,13,27,22,18,0.6,3.74999,94.699997,8.41
19990120,20,14,28,20,15,0.7,3.85,95,7.86
19990120,20,15,28,20,17,0.7,4.05001,94.300003,7.53
19990120,20,16,24,20,15,0.6,4.24999,93.699997,7.19
19990120,20,17,22,19,15,0.5,4.45001,93,6.86
19990120,20,18,24,17,16,0.6,4.45001,93,6.77
19990120,20,19,21,20,11,0.5,4.45001,93,6.68
19990120,20,20,19,21,13,0.4,4.45001,93,6.59
19990120,20,21,17,23,10,0.4,4.45001,92.699997,6.09
19990120,20,22,12,27,10,0.3,4.45001,92.300003,5.59
19990120,20,23,11,30,9,0.3,4.45001,92,5.08
19990120,20,24,6,32,7,0.2,4.24999,91.300003,4.53
19990121,21,1,7,34,7,0.2,4.14999,90.699997,3.98
19990121,21,2,11,25,4,0.3,4.05001,90,3.43
19990121,21,3,16,19,6,0.3,3.64999,91.699997,3.43
19990121,21,4,21,15,6,0.4,3.24999,93.300003,3.43
19990121,21,5,27,12,10,0.9,2.85,95,3.43
19990121,21,6,29,10,8,0.9,2.74999,95,3.36
19990121,21,7,24,13,9,0.5,2.74999,95,3.29
19990121,21,8,23,16,11,0.5,2.74999,95,3.22
19990121,21,9,24,18,13,0.5,2.95001,95.300003,4.05
19990121,21,10,28,16,14,0.7,3.14999,95.699997,4.87
19990121,21,11,28,14,12,0.6,3.35,96,5.7
19990121,21,12,28,15,10,0.6,3.64999,96,5.66
19990121,21,13,32,11,11,1,3.95001,96,5.63
19990121,21,14,31,11,9,0.9,4.24999,96,5.59
19990121,21,15,26,14,7,0.7,4.24999,96,5.29
19990121,21,16,25,15,9,0.7,4.24999,96,4.99
19990121,21,17,25,15,8,0.6,4.35,96,4.7
19990121,21,18,22,15,7,0.5,4.24999,96,4.7
19990121,21,19,24,12,9,0.6,4.14999,96,4.7
19990121,21,20,21,13,8,0.4,4.05001,96,4.7
19990121,21,21,18,19,7,0.4,3.85,96,4.7
19990121,21,22,13,24,4,0.3,3.64999,96,4.7
19990121,21,23,11,30,5,0.3,3.45001,96,4.7
19990121,21,24,9,32,5,0.3,3.14999,95.699997,4.74
19990122,22,1,13,33,5,0.2,2.85,95.300003,4.78
19990122,22,2,11,39,7,0.2,2.64999,95,4.82
19990122,22,3,14,44,9,0.3,2.55001,93.699997,4.6
19990122,22,4,30,35,11,0.5,2.45001,92.300003,4.37
19990122,22,5,37,30,14,0.7,2.35,91,4.15
19990122,22,6,44,27,14,0.9,2.24999,91,4.21
19990122,22,7,47,26,14,0.8,2.14999,91,4.26
19990122,22,8,47,29,13,0.8,2.05001,91,4.32
19990122,22,9,45,31,12,0.8,1.95001,88.699997,4.63
19990122,22,10,46,30,25,0.8,1.85,86.300003,4.95
19990122,22,11,43,32,22,0.7,1.85,84,5.27
19990122,22,12,47,27,32,0.8,1.64999,85.699997,5.28
19990122,22,13,48,27,42,1.1,1.45001,87.300003,5.29
19990122,22,14,48,28,63,0.9,1.35,89,5.31
19990122,22,15,50,31,49,0.8,1.24999,86,5.81
19990122,22,16,49,30,40,0.8,1.14999,83,6.31
19990122,22,17,41,34,25,0.6,1.05001,80,6.81
19990122,22,18,35,40,24,0.5,0.649988,81.300003,6.18
19990122,22,19,28,45,25,0.5,0.249994,82.699997,5.55
19990122,22,20,25,46,16,0.4,-0.049994,84,4.92
19990122,22,21,22,46,14,0.4,-0.250006,84,5.05
19990122,22,22,16,51,14,0.3,-0.350012,84,5.18
19990122,22,23,12,55,10,0.2,-0.449988,84,5.31
19990122,22,24,16,48,15,0.2,-0.350012,86,4.55
19990123,23,1,17,43,18,0.2,-0.15,88,3.79
19990123,23,2,13,41,16,0.2,0.050012,90,3.04
19990123,23,3,9,44,9,0.2,0.149988,89.300003,2.78
19990123,23,4,13,44,12,0.3,0.249994,88.699997,2.52
19990123,23,5,26,34,22,0.4,0.35,88,2.27
19990123,23,6,26,35,21,0.5,0.149988,88,2.45
19990123,23,7,29,34,30,0.8,-0.049994,88,2.64
19990123,23,8,35,30,47,0.9,-0.15,88,2.83
19990123,23,9,38,28,46,1,-0.250006,86,2.22
19990123,23,10,34,30,39,0.9,-0.250006,84,1.61
19990123,23,11,35,28,35,0.7,-0.250006,82,1
19990123,23,12,44,24,43,1.1,-0.15,82.699997,1
19990123,23,13,53,13,59,1.5,-0.049994,83.300003,1
19990123,23,14,57,6,63,1.5,0.050012,84,1
19990123,23,15,39,24,14,0.7,-0.15,85.300003,1
19990123,23,16,43,19,9,0.7,-0.250006,86.699997,1
19990123,23,17,52,8,12,0.7,-0.350012,88,1
19990123,23,18,37,24,6,0.6,-0.549994,91,1.52
19990123,23,19,46.5,14,9,1,-0.750006,94,2.05
19990123,23,20,56,16,9,1,-0.850012,97,2.57
19990123,23,21,37,27,7,0.5,-0.750006,97,2.2
19990123,23,22,20,42,4,0.3,-0.65,97,1.83
19990123,23,23,12,52,3,0.3,-0.449988,97,1.46
19990123,23,24,8,55,3,0.2,-0.549994,96.699997,2.08
19990124,24,1,8,43,4,0.2,-0.65,96.300003,2.7
19990124,24,2,6,46,3,0.2,-0.65,96,3.32
19990124,24,3,5,50,4,0.2,-1.54999,94,4.35
19990124,24,4,6,49,4,0.2,-2.35001,92,5.38
19990124,24,5,10,46,4,0.3,-3.15,90,6.41
19990124,24,6,16,43,6,0.3,-3.75001,90,6.41
19990124,24,7,21,37,8,0.4,-4.35001,90,6.41
19990124,24,8,23,37,8,0.4,-4.94999,90,6.41
19990124,24,9,20,41,8,0.5,-5.54999,89.699997,6.41
19990124,24,10,22,40,7,0.6,-6.15,89.300003,6.41
19990124,24,11,25,37,9,0.7,-6.65,89,6.41
19990124,24,12,38,23,10,0.7,-7.04999,88.699997,6.41
19990124,24,13,41,17,11,0.7,-7.35001,88.300003,6.41
19990124,24,14,37,21,9,0.7,-7.65,88,6.41
19990124,24,15,30,28,3,0.6,-7.75001,87,6.54
19990124,24,16,30,27,5,0.7,-7.85001,86,6.66
19990124,24,17,33,18,4,0.6,-7.94999,85,6.79
19990124,24,18,39,7,8,0.6,-7.94999,85,7.07
19990124,24,19,34,10,10,0.6,-7.85001,85,7.36
19990124,24,20,25,20,9,0.4,-7.75001,85,7.64
19990124,24,21,15,28,8,0.4,-7.15,86.300003,7.68
19990124,24,22,12,31,7,0.3,-6.54999,87.699997,7.72
19990124,24,23,14,29,6,0.3,-5.85001,89,7.76
19990124,24,24,18,24,6,0.3,-5.85001,89.699997,6.4
19990125,25,1,20,22,6,0.3,-5.85001,90.300003,5.05
19990125,25,2,20,22,1,0.3,-5.75001,91,3.69
19990125,25,3,21,23,4,0.3,-5.94999,90.699997,4.64
19990125,25,4,31,16,7,0.4,-6.15,90.300003,5.58
19990125,25,5,39,12,10,0.7,-6.25001,90,6.53
19990125,25,6,45,9,11,0.9,-6.75001,87.699997,6.77
19990125,25,7,46,12,13,0.7,-7.15,85.300003,7.02
19990125,25,8,46,13,12,0.5,-7.54999,83,7.27
19990125,25,9,44,17,12,0.7,-7.94999,82.300003,6.49
19990125,25,10,45,16,12,0.6,-8.25001,81.699997,5.71
19990125,25,11,43,19,13.3333,0.6,-8.54999,81,4.92
19990125,25,12,44,19,14.6667,0.7,-8.65,81,4.76
19990125,25,13,44,18,16,0.9,-8.75001,81,4.6
19990125,25,14,47,16,16,0.9,-8.85001,81,4.44
19990125,25,15,43,18,13,0.9,-9.04999,82.699997,4.97
19990125,25,16,37,20,12,0.8,-9.25001,84.300003,5.51
19990125,25,17,34,22,11,0.7,-9.35001,86,6.04
19990125,25,18,29,25,11,0.7,-9.25001,86.300003,6.33
19990125,25,19,24,27,11,0.5,-9.15,86.699997,6.61
19990125,25,20,24,27,15,0.4,-9.04999,87,6.9
19990125,25,21,22,25,17,0.3,-9.25001,86.300003,7.35
19990125,25,22,24,24,15,0.3,-9.35001,85.699997,7.79
19990125,25,23,16,32,20,0.3,-9.44999,85,8.24
19990125,25,24,17,33,15,0.2,-9.94999,84.300003,8.94
19990126,26,1,12,38,16,0.2,-10.45,83.699997,9.64
19990126,26,2,13,39,16,0.3,-10.95,83,10.34
19990126,26,3,18,38,18,0.3,-11.45,83,10.51
19990126,26,4,31,29,19,0.6,-11.85,83,10.67
19990126,26,5,42,22,16,1,-12.25,83,10.83
19990126,26,6,56,17,14,1.2,-12.35,82.300003,9.52
19990126,26,7,53,19,14,0.8,-12.45,81.699997,8.21
19990126,26,8,52,20,14,0.7,-12.45,81,6.9
19990126,26,9,50,23,15,0.8,-13.45,79,6.61
19990126,26,10,52,22,16,0.8,-14.45,77,6.32
19990126,26,11,55,20,17,1,-15.35,75,6.02
19990126,26,12,57,17,18,0.9,-15.65,74.300003,5.16
19990126,26,13,62,14,17,1.4,-15.95,73.699997,4.3
19990126,26,14,57,11,16,1,-16.15,73,3.44
19990126,26,15,60,8,16,1.2,-16.15,71.300003,2.7
19990126,26,16,56,9,14,0.9,-16.049999,69.699997,1.97
19990126,26,17,45,19,12,0.7,-15.95,68,1.23
19990126,26,18,36,25,13,0.7,-15.95,70,1.64
19990126,26,19,36,24,12,0.5,-15.85,72,2.05
19990126,26,20,39,25,11,0.4,-15.75,74,2.46
19990126,26,21,39,28,10,0.4,-15.85,75.300003,2.71
19990126,26,22,27,35,10,0.3,-15.95,76.699997,2.96
19990126,26,23,20,42,9,0.2,-15.95,78,3.21
19990126,26,24,20,43,8,0.2,-16.049999,79,3.62
19990127,27,1,16,48,7,0.2,-16.15,80,4.03
19990127,27,2,13,50,8,0.1,-16.25,81,4.44
19990127,27,3,25,45,9,0.2,-16.75,80,3.89
19990127,27,4,35,37,9,0.3,-17.15,79,3.35
19990127,27,5,53,23,11,0.8,-17.549999,78,2.8
19990127,27,6,60,18,13,1,-18.049999,76.699997,3.63
19990127,27,7,59,22,13,0.7,-18.450001,75.300003,4.47
19990127,27,8,53,26,14,0.6,-18.85,74,5.3
19990127,27,9,52,29,15,0.6,-19.15,73.699997,5.18
19990127,27,10,51.5,31,13,0.6,-19.35,73.300003,5.05
19990127,27,11,51,30,13,0.6,-19.549999,73,4.93
19990127,27,12,50,32,12,0.6,-19.65,72.699997,5.05
19990127,27,13,55,29,13,1.1,-19.75,72.300003,5.18
19990127,27,14,53,25,11,0.9,-19.85,72,5.3
19990127,27,15,53,24,12,0.8,-20.15,72.300003,5.14
19990127,27,16,51,24,11,0.8,-20.450001,72.699997,4.98
19990127,27,17,47.5,25,11,0.7,-20.65,73,4.82
19990127,27,18,44,26,10,0.6,-21.25,72.699997,5.1
19990127,27,19,41,28,10,0.5,-21.85,72.300003,5.39
19990127,27,20,34,36,14,0.3,-22.35,72,5.67
19990127,27,21,30,39,13,0.2,-22.35,71.699997,5.55
19990127,27,22,23,45,10,0.2,-22.35,71.300003,5.43
19990127,27,23,17,49,8,0.1,-22.25,71,5.3
19990127,27,24,13,53,7,0.1,-22.35,71,5.34
19990128,28,1,13,54,9,0.1,-22.450001,71,5.38
19990128,28,2,11,54,7,0.1,-22.549999,71,5.42
19990128,28,3,22,46,8,0.2,-22.65,71,5.42
19990128,28,4,39,35,9,0.4,-22.75,71,5.42
19990128,28,5,53,23,11,0.9,-22.85,71,5.42
19990128,28,6,59,22,13,1.2,-22.85,70.300003,5.13
19990128,28,7,61,23,15,0.9,-22.85,69.699997,4.84
19990128,28,8,57,25,14,0.9,-22.85,69,4.56
19990128,28,9,55,26,14,0.8,-23.35,69,4
19990128,28,10,60,23,18,0.9,-23.85,69,3.44
19990128,28,11,60,23,17,0.9,-24.35,69,2.88
19990128,28,12,60,23,27,1,-23.950001,67.699997,2.97
19990128,28,13,61,21,23,1.2,-23.549999,66.300003,3.06
19990128,28,14,69,14,20,1.7,-23.049999,65,3.15
19990128,28,15,66,14,17,1.4,-23.35,66.699997,3.4
19990128,28,16,57,18,15,1,-23.65,68.300003,3.64
19990128,28,17,56,21,15,0.9,-23.950001,70,3.89
19990128,28,18,51,21,15,1.1,-24.549999,70.699997,3.85
19990128,28,19,43,27,16,0.8,-25.15,71.300003,3.8
19990128,28,20,40,33,25,0.5,-25.65,72,3.76
19990128,28,21,32,39,11,0.3,-25.85,71.300003,3.93
19990128,28,22,25,43,9,0.2,-26.049999,70.699997,4.09
19990128,28,23,21,45,9,0.2,-26.15,70,4.26
19990128,28,24,15,52,8,0.1,-26.35,70,4.26
19990129,29,1,13,53,9,0.1,-26.450001,70,4.26
19990129,29,2,14,54,8,0.2,-26.549999,70,4.26
19990129,29,3,26,44,10,0.2,-26.549999,70,4.45
19990129,29,4,50,29,13,0.6,-26.549999,70,4.63
19990129,29,5,60,24,18,1.1,-26.450001,70,4.82
19990129,29,6,66,23,18,1.2,-25.549999,71.300003,4.93
19990129,29,7,64,22,16,0.8,-24.65,72.699997,5.03
19990129,29,8,66,22,19,1,-23.75,74,5.14
19990129,29,9,61,25,20,1.1,-22.25,73.300003,4.85
19990129,29,10,59,27,16,0.8,-20.75,72.699997,4.56
19990129,29,11,47,36,16,0.6,-19.25,72,4.26
19990129,29,12,56,29,17,0.7,-18.549999,72.699997,4.6
19990129,29,13,57,26,16,1,-17.75,73.300003,4.94
19990129,29,14,59,24,16,0.9,-16.950001,74,5.28
19990129,29,15,58,25,15,0.8,-16.75,73.699997,5.28
19990129,29,16,52,30,13,0.6,-16.450001,73.300003,5.28
19990129,29,17,46,34,12,0.6,-16.15,73,5.28
19990129,29,18,46,34,13,0.5,-16.450001,72,5.4
19990129,29,19,38,41,12,0.4,-16.75,71,5.53
19990129,29,20,35,42,12,0.3,-17.049999,70,5.65
19990129,29,21,29,48,10,0.2,-17.25,69.300003,5.53
19990129,29,22,23,52,9,0.2,-17.450001,68.699997,5.4
19990129,29,23,20,53,10,0.1,-17.549999,68,5.28
19990129,29,24,24,50,10,0.1,-17.85,65.699997,5.06
19990130,30,1,20,52,9,0.1,-18.15,63.299999,4.85
19990130,30,2,18,54,9,0.1,-18.35,61,4.64
19990130,30,3,16,52,9,0.2,-18.85,65.300003,4.64
19990130,30,4,25,46,9,0.2,-19.35,69.699997,4.64
19990130,30,5,36,38,10,0.3,-19.85,74,4.64
19990130,30,6,44,30,11,0.4,-19.950001,74.300003,4.64
19990130,30,7,52,24,14,0.6,-20.049999,74.699997,4.64
19990130,30,8,53,24,16,0.9,-20.049999,75,4.64
19990130,30,9,57,23,18,1.1,-19.450001,74.300003,3.93
19990130,30,10,56,25,19,1.2,-18.85,73.699997,3.22
19990130,30,11,67,18,23,1.4,-18.25,73,2.5
19990130,30,12,64,19,20,1.3,-17.049999,69.699997,2.55
19990130,30,13,66,14,21,1.5,-15.85,66.300003,2.59
19990130,30,14,72,10,22,1.8,-14.65,63,2.64
19990130,30,15,74,8,23,1.8,-15.35,62.299999,2.19
19990130,30,16,75,11,26,2.6,-15.95,61.700001,1.74
19990130,30,17,83,15,35,3.6,-16.549999,61,1.3
19990130,30,18,86,14,38,3.6,-17.65,67,1.42
19990130,30,19,78,12,36,2.9,-18.75,73,1.55
19990130,30,20,80,12,44,2.8,-19.75,79,1.68
19990130,30,21,74,10,39,2.2,-19.950001,80,1.45
19990130,30,22,73,10,37,2.2,-20.15,81,1.23
19990130,30,23,72,5,29,1.4,-20.35,82,1
19990130,30,24,66,4,27,1,-19.75,82,1
19990131,31,1,31,30,13,0.3,-19.049999,82,1
19990131,31,2,4,58,6,0.2,-18.35,82,1
19990131,31,3,5,58,6,0.2,-14.75,84.699997,2.8
